mapName,roundNum,ctScore,tScore,ctTeam,tTeam,ctFreezeTimeEndEqVal,ctRoundStartEqVal,ctBuyType,tFreezeTimeEndEqVal,tRoundStartEqVal,tBuyType,winnerSide
de_inferno,12,4,13,Team Singularity,Illuminar Gaming,2500,1000,Full Eco,23150,5200,Full Buy,0
de_inferno,2,1,0,BocaJrsGaming,W7M Academy,21850,2050,Full Buy,14850,1000,Semi Buy,0
de_inferno,26,14,11,w7m Academy,BESTIA,30550,20050,Full Buy,18050,1000,Semi Buy,1
de_overpass,9,1,7,B4 Demons,Corinthians CDS,29650,1000,Full Buy,28050,11050,Full Buy,1
de_inferno,14,6,7,Bravado Gaming,Nixuh,31950,21650,Full Buy,22500,1000,Full Buy,1
de_inferno,24,12,11,Party Astronauts,Take Flyte,31250,22550,Full Buy,25800,1000,Full Buy,1
de_inferno,8,1,6,Endpoint CeX,KS,28400,1000,Full Buy,28650,16550,Full Buy,1
de_anubis,3,0,2,Vitality,G2 Esports,4550,3650,Full Eco,21650,16150,Full Buy,0
de_overpass,36,17,18,Party Astronauts,Nouns Esports,32050,16850,Full Buy,23200,1000,Full Buy,1
de_ancient,18,4,13,Astralis W,NIP,24000,9200,Full Buy,9250,1000,Semi Eco,1
de_inferno,18,4,13,Nigma Galaxy,ESCA GAMING,23250,1000,Full Buy,22800,14600,Full Buy,0
de_overpass,19,6,12,MOUZ  NXT,MASONIC,26800,19950,Full Buy,22100,1000,Full Buy,0
de_inferno,14,4,9,9 Pandas Esport,Websterz,22700,1200,Full Buy,25900,17500,Full Buy,0
de_ancient,6,2,3,WITHOUTWARNING,MIBR,28700,13600,Full Buy,21450,3800,Full Buy,0
de_overpass,29,13,15,Nouns Esports,Party Astronauts,28600,9150,Full Buy,3850,1000,Full Eco,1
de_ancient,16,3,12,ESCA GAMING,Iron Branch,4900,1000,Full Eco,4200,1000,Full Eco,1
de_inferno,1,0,0,BocaJrsGaming,W7M Academy,4400,1000,Full Eco,4250,1000,Full Eco,1
de_mirage,1,0,0,Sangal Esports,Into The Win,4300,1000,Full Eco,4150,1000,Full Eco,0
de_nuke,21,7,13,EX-HNRS,Websterz,29000,7250,Full Buy,27550,8900,Full Buy,0
de_vertigo,5,2,2,MASONIC,MOUZ  NXT,30100,20150,Full Buy,10450,10150,Semi Buy,0
de_nuke,15,8,6,Royalty,Bravado Gaming,32450,16850,Full Buy,25200,1000,Full Buy,1
de_inferno,9,4,4,WINDINGOgg,B4 Demons,26550,7850,Full Buy,27450,14750,Full Buy,1
de_vertigo,1,0,0,Ignis Serpens,Nexus,4100,1000,Full Eco,4200,1000,Full Eco,1
de_mirage,1,0,0,Goliath Gaming,Nixuh,4350,1000,Full Eco,4450,1000,Full Eco,1
de_anubis,14,4,9,ex-Copenhagen Flames,LDLC,24050,5500,Full Buy,27250,1000,Full Buy,0
de_ancient,4,0,3,Fluxo,INTZ,26950,1000,Full Buy,27650,9300,Full Buy,0
de_overpass,5,0,4,B4 Demons,ex-Corinthians,8500,1000,Semi Eco,25400,13500,Full Buy,0
de_overpass,26,12,13,VISU Gaming,Sampi-Tipsport,27700,1000,Full Buy,28050,17350,Full Buy,0
de_anubis,29,14,14,Wildcard,ATK,30850,20200,Full Buy,27150,1000,Full Buy,0
de_overpass,14,7,6,Joker,NoVum,25900,1000,Full Buy,27550,20050,Full Buy,1
de_anubis,12,5,6,W7M Academy,CASE ESPORTS,28900,11400,Full Buy,27350,14850,Full Buy,1
de_mirage,8,6,1,Paqueta Gaming,W7M Academy,33300,27600,Full Buy,8200,1000,Semi Eco,1
de_anubis,11,8,3,MIBR,w7m Academy,15150,1000,Semi Buy,27450,15450,Full Buy,0
de_anubis,21,8,12,Mach 5,Strife,28250,12200,Full Buy,23800,1000,Full Buy,1
de_mirage,26,12,12,ATK,Party Astronauts,11550,1000,Semi Buy,26750,7200,Full Buy,0
de_inferno,12,5,6,ESCA GAMING,Iron Branch,30550,23200,Full Buy,4550,1000,Full Eco,1
de_inferno,22,8,13,Nixuh,Bravado Gaming,22350,1000,Full Buy,24250,22050,Full Buy,1
de_ancient,8,2,5,VISU Gaming,Sampi-Tipsport,30250,15200,Full Buy,24600,1000,Full Buy,1
de_ancient,12,5,6,Illuminar Gaming,PGE Turów,30450,22050,Full Buy,3800,1000,Full Eco,1
de_nuke,22,13,8,Nouns Esports,Party Astronauts,31350,12050,Full Buy,21050,1000,Full Buy,0
de_ancient,2,0,1,Bravado Gaming,VYBN,9200,1000,Semi Eco,18250,2450,Semi Buy,1
de_inferno,14,3,10,NoVum,joker,32400,15000,Full Buy,27850,1000,Full Buy,0
de_inferno,11,3,7,BIG,NAVI,8400,1000,Semi Eco,27550,6750,Full Buy,1
de_overpass,14,4,9,Ignis Serpens,Copenhagen Flames,27550,1950,Full Buy,27650,15250,Full Buy,1
de_nuke,11,7,3,HEET,Into The Win,29550,14650,Full Buy,7300,1000,Semi Eco,1
de_overpass,2,0,1,Astralis,Spirit,10450,1650,Semi Buy,20850,2500,Full Buy,1
de_anubis,9,2,6,ex-Copenhagen Flames,LDLC,27100,14500,Full Buy,25900,1000,Full Buy,0
de_ancient,42,20,21,VYBN,NIBBLE,31150,10300,Full Buy,27750,1000,Full Buy,1
de_vertigo,18,14,3,Paqueta Gaming,W7M Academy,11300,4550,Semi Buy,21200,13300,Full Buy,0
de_overpass,3,2,0,timbermen,Team 7AM NA,22950,17450,Full Buy,22900,1000,Full Buy,1
de_ancient,20,7,13,atputies,wolsung,10300,1000,Semi Buy,27050,10950,Full Buy,0
de_mirage,25,10,14,CASE ESPORTS,W7M Academy,8150,7850,Semi Eco,27750,18950,Full Buy,0
de_mirage,8,7,0,Astralis Talent,9 Pandas,30550,24900,Full Buy,8500,1000,Semi Eco,0
de_inferno,12,4,7,Aurora_,FORZE,30350,15650,Full Buy,24650,1000,Full Buy,0
de_anubis,15,8,6,BIG OMENAcademy,yologang420,30700,12700,Full Buy,26200,1000,Full Buy,0
de_anubis,9,5,3,9 Pandas Esport,iNation,23600,1000,Full Buy,27650,17050,Full Buy,1
de_mirage,14,5,8,Entropiq,9 Pandas Esport,24600,6700,Full Buy,27150,15050,Full Buy,1
de_mirage,24,13,10,Strife,Party Astronauts,31250,12750,Full Buy,21650,1000,Full Buy,0
de_nuke,6,3,2,Monte,Vitality,4650,1000,Full Eco,18100,4700,Semi Buy,0
de_overpass,4,2,1,Astralis,Spirit,26050,19000,Full Buy,1000,1000,Full Eco,1
de_overpass,14,12,1,DNMK,XvG Miracle,32400,24200,Full Buy,6800,1000,Semi Eco,1
de_nuke,8,4,3,Party Astronauts,Nouns Esports,31050,16850,Full Buy,6550,1000,Semi Eco,1
de_overpass,25,10,14,Iron Branch,EX-HNRS,7800,1000,Semi Eco,27550,18450,Full Buy,0
de_vertigo,19,4,11,Party Astronauts,Strife,4250,1000,Full Eco,4800,1000,Full Eco,1
de_mirage,23,15,7,ATK,Wildcard,30650,26800,Full Buy,21800,1000,Full Buy,1
de_mirage,30,14,15,W7M Academy,Paqueta Gaming,26100,8900,Full Buy,27250,1000,Full Buy,0
de_anubis,18,11,6,paiN,Cloud9,22000,7750,Full Buy,20050,5050,Full Buy,0
de_vertigo,29,13,15,Astralis,Vitality,32050,1000,Full Buy,25100,8400,Full Buy,1
de_ancient,10,0,9,BESTIA,Team Solid,28450,1000,Full Buy,28350,21250,Full Buy,0
de_inferno,12,5,6,Sampi-Tipsport,VISU Gaming,31650,21200,Full Buy,6250,1000,Semi Eco,1
de_inferno,30,15,14,Nixuh,Bravado Gaming,18250,5250,Semi Buy,27650,18750,Full Buy,0
de_inferno,12,3,8,BocaJrsGaming,W7M Academy,30750,16950,Full Buy,25300,1000,Full Buy,1
de_ancient,24,10,13,ESCA GAMING,Iron Branch,31600,24250,Full Buy,26450,1000,Full Buy,0
de_inferno,14,10,3,HEROIC,The MongolZ,31750,16350,Full Buy,23500,1000,Full Buy,1
de_vertigo,22,7,14,Astralis,Vitality,29400,12500,Full Buy,14050,1000,Semi Buy,1
de_inferno,17,7,9,W7M Academy,Paqueta Gaming,20500,3650,Full Buy,1200,1000,Full Eco,1
de_mirage,6,4,1,lookingForOrg,Aurora 1xbet,28300,20000,Full Buy,25000,1000,Full Buy,1
de_vertigo,21,14,6,NOWEEDNOWIN,Hype E-sports,30850,10200,Full Buy,26950,1000,Full Buy,0
de_inferno,7,5,1,EX-FOURTEEN,FTW,29700,23100,Full Buy,6950,1000,Semi Eco,0
de_nuke,29,13,15,paiN,BIG,22700,7150,Full Buy,27250,14550,Full Buy,1
de_nuke,20,9,10,Take Flyte,Wildcard,1000,1000,Full Eco,27350,15750,Full Buy,0
de_inferno,7,1,5,Sampi-Tipsport,VISU Gaming,30250,11200,Full Buy,27150,1000,Full Buy,0
de_inferno,20,11,8,Iron Branch,ESCA GAMING,28150,1000,Full Buy,27400,16500,Full Buy,0
de_mirage,23,13,9,Shimmer,Red Ded Redemption,29900,19800,Full Buy,8850,1000,Semi Eco,1
de_inferno,7,2,4,9 Pandas,Astralis Talent,1000,1000,Full Eco,24150,5400,Full Buy,0
de_inferno,1,0,0,BESTIA,w7m Academy,4400,1000,Full Eco,4350,1000,Full Eco,1
de_mirage,8,4,3,Joker,Take Flyte,5150,4650,Semi Eco,26100,18600,Full Buy,0
de_mirage,8,2,5,Goliath Gaming,Nixuh,26700,11350,Full Buy,27250,14550,Full Buy,1
de_overpass,8,3,4,Nexus,lookingForOrg,27050,5050,Full Buy,27250,15450,Full Buy,0
de_nuke,2,1,0,Party Astronauts,Strife,21300,1850,Full Buy,15550,1000,Semi Buy,1
de_ancient,11,0,10,BESTIA,Team Solid,24150,7200,Full Buy,27850,7250,Full Buy,1
de_mirage,9,4,4,Red Ded Redemption,Shimmer,6550,1000,Semi Eco,26000,15350,Full Buy,0
de_overpass,9,3,5,Nixuh,Bravado Gaming,30550,19800,Full Buy,19600,1000,Semi Buy,1
de_vertigo,39,19,19,ATK,Party Astronauts,31900,10950,Full Buy,27950,1000,Full Buy,0
de_ancient,2,0,1,NIP,Astralis W,1000,1000,Full Eco,20550,3550,Full Buy,0
de_nuke,24,15,8,ESCA GAMING,Nigma Galaxy,23850,7200,Full Buy,17100,1000,Semi Buy,0
de_mirage,4,0,3,PGE Turów,Illuminar Gaming,28250,1000,Full Buy,24200,12600,Full Buy,1
de_ancient,22,14,7,PROSPECTS,9 Pandas,30850,21050,Full Buy,26750,1000,Full Buy,0
de_anubis,7,1,4,MIBR,W7M Academy,20550,1000,Full Buy,24600,5400,Full Buy,1
de_overpass,10,4,5,Ignis Serpens,Copenhagen Flames,22350,13700,Full Buy,27250,1000,Full Buy,0
de_vertigo,14,5,8,Endpoint CeX,KS,24200,1000,Full Buy,27750,15200,Full Buy,1
de_vertigo,3,0,2,Hype E-sports,NOWEEDNOWIN,23950,1000,Full Buy,21850,17250,Full Buy,1
de_anubis,12,4,7,eMasters,Ocelot Esports,30900,28500,Full Buy,21100,1000,Full Buy,1
de_vertigo,8,5,2,BIG,paiN,30850,15150,Full Buy,1500,1000,Full Eco,1
de_ancient,13,8,4,VISU Gaming,Sampi-Tipsport,16050,15450,Semi Buy,27150,15550,Full Buy,0
de_mirage,24,9,14,MIBR,BD BETANO,30500,20300,Full Buy,26300,1000,Full Buy,0
de_ancient,16,8,7,AGO esports,KS,4100,1000,Full Eco,4400,1000,Full Eco,1
de_inferno,20,8,11,Fluxo,00NATION,26600,13300,Full Buy,26050,1000,Full Buy,0
de_inferno,17,15,1,Nixuh,DNMK,16350,3150,Semi Buy,10400,1000,Semi Buy,1
de_vertigo,21,6,14,Nixuh,Bravado Gaming,6600,1000,Semi Eco,25200,16400,Full Buy,0
de_mirage,7,1,5,Vitality,G2 Esports,27550,1000,Full Buy,27750,11850,Full Buy,0
de_inferno,20,9,10,Sangal,Looking4Org,29950,5600,Full Buy,25500,15800,Full Buy,1
de_inferno,18,5,12,Akmuo,SD Invicta,25150,8300,Full Buy,11800,1000,Semi Buy,1
de_overpass,2,0,1,B4 Demons,ex-Corinthians,11600,1000,Semi Buy,20500,3150,Full Buy,0
de_inferno,1,0,0,w7m Academy,100TAG,4250,1000,Full Eco,4550,1000,Full Eco,1
de_overpass,34,16,17,Looking4Org,FORZE,31250,1000,Full Buy,27550,1000,Full Buy,1
de_vertigo,2,1,0,ENCE,Cloud9,18300,1050,Semi Buy,2600,1000,Full Eco,1
de_mirage,19,9,9,Nouns Esports,Party Astronauts,25100,17750,Full Buy,1400,1000,Full Eco,1
de_ancient,10,7,2,NIP,Astralis W,30950,21350,Full Buy,23600,1000,Full Buy,1
de_overpass,4,0,3,HEROIC,BIG,25700,3300,Full Buy,23000,14600,Full Buy,0
de_nuke,21,12,8,Nouns Esports,Party Astronauts,29000,14700,Full Buy,26150,1000,Full Buy,1
de_vertigo,25,13,11,Nexus,Ignis Serpens,27700,1000,Full Buy,26400,17400,Full Buy,0
de_anubis,17,8,8,yologang420,BIG OMENAcademy,20650,3400,Full Buy,1200,1000,Full Eco,1
de_overpass,23,8,14,NoVum,Joker,24250,4750,Full Buy,27550,20350,Full Buy,0
de_ancient,23,12,10,PGE Turów,Illuminar Gaming,5500,1000,Semi Eco,27050,11450,Full Buy,0
de_inferno,7,5,1,9 Pandas Esport,Eternal Fire AC,31950,12250,Full Buy,27350,1000,Full Buy,1
de_ancient,19,10,8,DNMK,VYBN,27650,8150,Full Buy,5250,1000,Semi Eco,1
de_inferno,9,3,5,YNT,Arcadia Esport,1300,1000,Full Eco,27650,5750,Full Buy,0
de_ancient,24,13,10,Cloud9,paiN,28700,11400,Full Buy,2350,1000,Full Eco,1
de_nuke,16,6,9,Nouns Esports,Party Astronauts,4300,1000,Full Eco,4350,1000,Full Eco,1
de_inferno,6,1,4,BocaJrsGaming,W7M Academy,4550,4550,Full Eco,25700,8900,Full Buy,0
de_nuke,15,11,3,VISU Gaming,Sampi-Tipsport,29500,5400,Full Buy,28250,18750,Full Buy,1
de_vertigo,3,0,2,timbermen,FLUFFY AIMERS,23900,1000,Full Buy,23300,15500,Full Buy,0
de_inferno,13,5,7,Ignis Serpens,iNation,28500,1000,Full Buy,27350,20350,Full Buy,1
de_overpass,20,7,12,NoVum,Joker,23850,1000,Full Buy,27650,21950,Full Buy,0
de_mirage,8,7,0,Party Astronauts,Take Flyte,32850,29750,Full Buy,26650,1000,Full Buy,1
de_vertigo,14,8,5,MIBR Academy,ex-Corinthians,28750,6200,Full Buy,27450,23450,Full Buy,1
de_ancient,2,0,1,VYBN,DNMK,1000,1000,Full Eco,20600,2900,Full Buy,0
de_overpass,11,4,6,Limitless,Wildcard,28550,9400,Full Buy,25800,13200,Full Buy,1
de_mirage,7,4,2,Strife,Wildcard,30300,1000,Full Buy,27000,14800,Full Buy,0
de_anubis,16,5,10,NIBBLE,VYBN,4250,1000,Full Eco,4200,1000,Full Eco,0
de_nuke,4,3,0,9 Pandas Esport,Entropiq,29850,6200,Full Buy,25200,1000,Full Buy,1
de_mirage,11,5,5,Goliath Gaming,Nixuh,32400,25950,Full Buy,2750,1000,Full Eco,1
de_mirage,29,13,15,W7M Academy,Paqueta Gaming,15800,1000,Semi Buy,27350,18750,Full Buy,1
de_ancient,15,6,8,paiN,Cloud9,30550,18600,Full Buy,18700,1000,Semi Buy,1
de_mirage,20,8,11,The MongolZ,NAVI,6750,1000,Semi Eco,26850,9100,Full Buy,1
de_mirage,6,2,3,Wildcard,ATK,25950,6400,Full Buy,27050,17000,Full Buy,0
de_overpass,19,7,11,NoVum,Joker,4950,4550,Full Eco,27650,5100,Full Buy,0
de_vertigo,13,7,5,APEKS,HAVU,30150,11850,Full Buy,12700,1000,Semi Buy,1
de_nuke,16,7,8,TropiCaos,W7M Academy,3600,1000,Full Eco,4550,1000,Full Eco,1
de_vertigo,7,2,4,Apeks,Looking4Org,27400,18800,Full Buy,1000,1000,Full Eco,1
de_anubis,7,3,3,Into the Breach,paiN,31750,27550,Full Buy,23800,1000,Full Buy,1
de_overpass,32,16,15,ALTERNATE aTTaX,VISU Gaming,31650,25350,Full Buy,27150,1000,Full Buy,1
de_ancient,19,9,9,FURIA,HEROIC,4800,1000,Full Eco,25600,12900,Full Buy,0
de_inferno,23,13,9,Fluxo,INTZ,29100,10950,Full Buy,13100,1000,Semi Buy,1
de_nuke,3,0,2,MIBR,BD BETANO,24250,1000,Full Buy,17900,12400,Semi Buy,1
de_nuke,25,14,10,Into The Win,HEET,29150,15550,Full Buy,18500,1000,Semi Buy,1
de_inferno,11,8,2,w7m Academy,100TAG,30950,20950,Full Buy,9750,1000,Semi Eco,1
de_vertigo,27,14,12,Nixuh,Bravado Gaming,30200,15800,Full Buy,6850,1000,Semi Eco,0
de_inferno,3,5,3,Illuminar Gaming,Team Singularity,30050,16250,Full Buy,27950,19050,Full Buy,1
de_nuke,25,15,9,Aurora,Looking4Org,27100,1000,Full Buy,25800,9400,Full Buy,1
de_mirage,3,2,0,NAVI,Ninjas in Pyjamas,25250,16400,Full Buy,23200,1000,Full Buy,1
de_ancient,19,9,9,SOLID,YNG Sharks,27900,1000,Full Buy,26150,18250,Full Buy,1
de_inferno,22,13,8,NAVI,BIG,30550,11550,Full Buy,24400,1000,Full Buy,1
de_mirage,13,4,8,Nouns Esports,Party Astronauts,26300,1000,Full Buy,27650,4900,Full Buy,1
de_ancient,22,7,14,Copenhagen Flames,Looking4Org,30750,21050,Full Buy,9050,1000,Semi Eco,0
de_overpass,3,0,2,Limitless,Wildcard,4450,3250,Full Eco,21600,14100,Full Buy,0
de_vertigo,6,2,3,Vitality,Astralis,29050,19750,Full Buy,18400,12700,Semi Buy,1
de_vertigo,12,7,4,Team ESCA Gaming,AGO esports,29450,25850,Full Buy,22900,1000,Full Buy,0
de_inferno,12,6,5,FURIA,HEROIC,19800,5400,Semi Buy,27450,15350,Full Buy,1
de_ancient,2,0,1,YNG Sharks,SOLID,1200,1000,Full Eco,19900,2300,Semi Buy,0
de_overpass,22,6,14,Evil Geniuses,WITHOUTWARNING,30150,7450,Full Buy,16650,10450,Semi Buy,1
de_inferno,19,8,10,ATK,Party Astronauts,1500,1000,Full Eco,24350,12700,Full Buy,0
de_inferno,8,1,6,Aurora_,FORZE,27100,1000,Full Buy,28150,19950,Full Buy,1
de_nuke,1,0,0,Websterz,EX-HNRS,4500,1000,Full Eco,4200,1000,Full Eco,0
de_ancient,22,13,8,EX-HNRS,Iron Branch,30250,10700,Full Buy,27150,1000,Full Buy,1
de_inferno,20,11,8,Scavengers,godsent,26700,10750,Full Buy,27850,15450,Full Buy,1
de_vertigo,6,3,2,Team ESCA Gaming,AGO esports,5550,1000,Semi Eco,21700,4300,Full Buy,0
de_mirage,21,7,13,Nixuh,Bravado Gaming,3800,1000,Full Eco,22500,12400,Full Buy,0
de_inferno,3,1,1,Looking4Org,Sangal,5750,1000,Semi Eco,24200,11200,Full Buy,0
de_inferno,7,1,5,Sampi-Tipsport,VISU Gaming,30250,11200,Full Buy,27150,1000,Full Buy,0
de_inferno,10,3,6,Bravado Gaming,Nixuh,25800,1000,Full Buy,27450,11750,Full Buy,0
de_ancient,1,0,0,Looking4Org,Copenhagen Flames,2300,1000,Full Eco,4400,1000,Full Eco,1
de_anubis,15,6,8,ATK,Wildcard,23200,4350,Full Buy,28150,7050,Full Buy,1
de_mirage,29,14,14,Nouns Esports,Party Astronauts,28450,1000,Full Buy,27550,11250,Full Buy,1
de_vertigo,17,6,10,Team Solid,YNG SHARKS,18000,3150,Semi Buy,1000,1000,Full Eco,1
de_inferno,25,15,7,Nixuh,Goliath Gaming,31350,14500,Full Buy,23700,1000,Full Buy,1
de_inferno,2,0,1,9 Pandas Esport,Eternal Fire AC,9550,1000,Semi Eco,19500,2400,Semi Buy,1
de_vertigo,5,2,2,Vitality,9INE,1100,1000,Full Eco,25500,12700,Full Buy,0
de_nuke,3,2,0,Sampi,Zero Tenacity,28500,18050,Full Buy,1200,1000,Full Eco,1
de_mirage,22,6,15,Take Flyte,Party Astronauts,25150,3700,Full Buy,27450,19300,Full Buy,1
de_overpass,3,0,2,Eternal Fire AC,9 Pandas Esport,23500,1000,Full Buy,24200,15900,Full Buy,0
de_ancient,33,17,15,VYBN,NIBBLE,33200,19400,Full Buy,25400,1000,Full Buy,0
de_overpass,7,5,1,WITHOUTWARNING,Evil Geniuses,30000,25100,Full Buy,24050,7350,Full Buy,1
de_vertigo,22,11,10,Party Astronauts,ATK,1000,1000,Full Eco,26050,22750,Full Buy,0
de_nuke,24,11,12,Looking4Org,FORZE,30750,7150,Full Buy,27650,1000,Full Buy,1
de_inferno,19,12,6,W7M Academy,TropiCaos,28850,13250,Full Buy,25300,1000,Full Buy,1
de_vertigo,16,5,10,VYBN,Bravado Gaming,3750,1000,Full Eco,4400,1000,Full Eco,0
de_vertigo,3,1,1,W7M Academy,FURIA ACADEMY,7550,1000,Semi Eco,26200,16350,Full Buy,0
de_overpass,26,12,13,HEROIC,NAVI,29200,14600,Full Buy,21300,1000,Full Buy,0
de_ancient,3,1,1,VISU Gaming,Sampi-Tipsport,9700,1000,Semi Eco,22250,4900,Full Buy,0
de_anubis,16,5,10,Looking4Org,Apeks,4050,1000,Full Eco,4250,1000,Full Eco,1
de_overpass,23,7,14,Evil Geniuses,WITHOUTWARNING,30450,15750,Full Buy,8150,6750,Semi Eco,1
de_nuke,17,10,6,Vitality,Monte,10250,1000,Semi Buy,18650,2050,Semi Buy,0
de_mirage,27,13,13,paiN,Into the Breach,26300,12150,Full Buy,26100,1000,Full Buy,0
de_inferno,3,0,2,Party Astronauts,Wildcard,1700,1000,Full Eco,19700,8800,Semi Buy,0
de_overpass,25,12,12,ODDIK,Team Solid,29850,23550,Full Buy,18900,10100,Semi Buy,1
de_inferno,7,1,5,Party Astronauts,Classless,28850,11500,Full Buy,27250,1000,Full Buy,0
de_ancient,1,0,0,MYD,GTZ ESPORTS,3900,1000,Full Eco,4850,1000,Full Eco,1
de_overpass,8,6,1,Party Astronauts,Strife,31850,16900,Full Buy,26250,1000,Full Buy,1
de_nuke,28,13,14,paiN,BIG,28300,14350,Full Buy,27150,1000,Full Buy,0
de_vertigo,17,6,10,ex-Corinthians,MIBR Academy,1000,1000,Full Eco,19400,2300,Semi Buy,0
de_inferno,13,5,7,INTZ,Fluxo,23750,6900,Full Buy,25400,16000,Full Buy,1
de_ancient,2,0,1,Spirit,Aurora_,10850,1000,Semi Buy,20900,1950,Full Buy,0
de_inferno,17,7,9,LOS PELADITOS,Strife,22200,2400,Full Buy,15850,1000,Semi Buy,1
de_nuke,8,1,6,MIBR,BD BETANO,10600,5750,Semi Buy,28050,19550,Full Buy,0
de_ancient,10,2,7,Fluxo,INTZ,23100,1000,Full Buy,19250,1000,Semi Buy,1
de_vertigo,3,2,0,KS,AGO esports,23700,12450,Full Buy,1800,1000,Full Eco,1
de_ancient,19,6,12,Aurora_,Spirit,28300,17200,Full Buy,21400,1000,Full Buy,1
de_overpass,7,6,0,EX-HNRS,Iron Branch,30950,7450,Full Buy,24500,1000,Full Buy,0
de_anubis,19,6,11,BHOP Esports,paiN Gaming,24450,1000,Full Buy,22100,11100,Full Buy,0
de_vertigo,15,10,4,VYBN,NIBBLE,29800,5900,Full Buy,25550,1000,Full Buy,1
de_ancient,15,6,8,SELECAO,BESTIA,29950,8350,Full Buy,11700,1000,Semi Buy,0
de_vertigo,17,6,10,AGO esports,Team ESCA Gaming,1000,1000,Full Eco,18650,2950,Semi Buy,0
de_overpass,1,0,0,Websterz,9 Pandas Esport,4200,1000,Full Eco,4250,1000,Full Eco,0
de_ancient,5,2,2,HEROIC,9INE,5550,4350,Semi Eco,26950,10950,Full Buy,0
de_mirage,11,5,5,iNation,Ignis Serpens,30350,12350,Full Buy,25850,1000,Full Buy,0
de_nuke,2,0,1,Nouns Esports,Party Astronauts,10500,1000,Semi Buy,18800,1750,Semi Buy,1
de_ancient,6,1,4,XvG Miracle,DNMK,29050,1000,Full Buy,25300,9300,Full Buy,1
de_anubis,22,13,8,9 Pandas,PROSPECTS,31550,24550,Full Buy,1600,1000,Full Eco,1
de_ancient,26,14,11,WINDINGOgg,B4 Demons,25750,4200,Full Buy,27650,18550,Full Buy,1
de_ancient,3,0,2,Nouns Esports,BHOP Esports,6750,5750,Semi Eco,20250,10950,Full Buy,1
de_overpass,19,8,9,Bravado Gaming,Nixuh,22700,11550,Full Buy,6350,1000,Semi Eco,1
de_vertigo,17,7,9,Looking4Org,Sangal,1300,1000,Full Eco,19400,1750,Semi Buy,0
de_overpass,10,4,5,Team Solid,BESTIA,5900,1000,Semi Eco,25300,12400,Full Buy,0
de_inferno,18,10,7,Ocelot Sports,eMasters,23350,15600,Full Buy,23400,1000,Full Buy,0
de_overpass,23,7,15,yologang420,Cryptova,24000,1000,Full Buy,28250,19850,Full Buy,1
de_nuke,17,11,5,Bravado Gaming,VYBN,21200,4000,Full Buy,1000,1000,Full Eco,1
de_vertigo,24,11,12,BIG,HEROIC,28600,1000,Full Buy,27550,4700,Full Buy,0
de_ancient,1,0,0,CPH Flames,EX-HNRS,4250,1000,Full Eco,4350,1000,Full Eco,1
de_vertigo,10,4,5,MYD,GTZ ESPORTS,13700,7450,Semi Buy,22800,10550,Full Buy,0
de_inferno,20,12,7,NIP,Astralis W,29300,15950,Full Buy,15700,1000,Semi Buy,1
de_vertigo,4,0,3,ATK,Party Astronauts,28250,1000,Full Buy,26850,8100,Full Buy,1
de_ancient,20,9,10,Team Singularity,Illuminar Gaming,12950,1000,Semi Buy,25000,1000,Full Buy,0
de_mirage,25,14,10,Ignis Serpens,iNation,26200,1000,Full Buy,26550,10600,Full Buy,1
de_inferno,6,2,3,00NATION,Fluxo,30200,23450,Full Buy,12350,1000,Semi Buy,1
de_ancient,21,15,5,MIBR,WITHOUTWARNING,28200,24650,Full Buy,23650,1000,Full Buy,1
de_overpass,6,0,5,BHOP Esports,Nouns Esports,29200,1000,Full Buy,26300,23900,Full Buy,1
de_ancient,15,6,8,paiN,Cloud9,30550,18600,Full Buy,18700,1000,Semi Buy,1
de_mirage,5,1,3,Astralis,Spirit,23950,1000,Full Buy,24700,20900,Full Buy,0
de_mirage,9,6,2,Into the Breach,paiN,25000,6600,Full Buy,13400,1000,Semi Buy,1
de_anubis,8,6,2,MIBR,w7m Academy,32500,12950,Full Buy,23600,10750,Full Buy,1
de_inferno,11,2,8,Furious,W7M Academy,28750,17450,Full Buy,27050,6750,Full Buy,1
de_nuke,16,6,9,AGO esports,Team ESCA Gaming,3800,1000,Full Eco,4550,1000,Full Eco,1
de_mirage,22,8,13,Grayhound,FORZE,29800,11900,Full Buy,26450,1000,Full Buy,1
de_inferno,7,5,1,Illuminar Gaming,Team Singularity,24450,24450,Full Buy,10450,10450,Semi Buy,1
de_overpass,1,0,0,Cryptova,yologang420,4000,1000,Full Eco,4800,1000,Full Eco,0
de_nuke,22,10,11,Take Flyte,Wildcard,26200,10450,Full Buy,27550,1000,Full Buy,1
de_inferno,32,15,16,ATK,Party Astronauts,30700,11150,Full Buy,27950,11150,Full Buy,0
de_nuke,15,3,11,Viperio,EX-HNRS,26900,1000,Full Buy,26000,13400,Full Buy,0
de_vertigo,8,2,5,timbermen,FLUFFY AIMERS,30350,6800,Full Buy,27050,1000,Full Buy,0
de_overpass,3,0,2,HEROIC,BIG,8950,7850,Semi Eco,23500,11100,Full Buy,0
de_nuke,29,14,14,BHOP Esports,timbermen,31650,16550,Full Buy,20500,1000,Full Buy,1
de_ancient,8,3,4,Illuminar Gaming,PGE Turów,25150,12050,Full Buy,27250,22650,Full Buy,0
de_inferno,17,8,8,Wildcard,Party Astronauts,21750,2650,Full Buy,15550,1000,Semi Buy,0
de_inferno,22,10,11,Illuminar Gaming,PGE Turów,28450,15350,Full Buy,27650,18950,Full Buy,1
